Longitude,Latitude,Time,Precipitation Anomaly
36.25E,26.25S,0000 16 Nov 2000,7.03346
38.75E,26.25S,0000 16 Nov 2000,13.04519
41.25E,26.25S,0000 16 Nov 2000,13.5494
43.75E,26.25S,0000 16 Nov 2000,41.41914
46.25E,26.25S,0000 16 Nov 2000,8.822601
48.75E,26.25S,0000 16 Nov 2000,-0.8525205
51.25E,26.25S,0000 16 Nov 2000,-7.938967
53.75E,26.25S,0000 16 Nov 2000,-7.748598
56.25E,26.25S,0000 16 Nov 2000,-7.796252
58.75E,26.25S,0000 16 Nov 2000,0.4639649
61.25E,26.25S,0000 16 Nov 2000,5.15297
63.75E,26.25S,0000 16 Nov 2000,6.503599
66.25E,26.25S,0000 16 Nov 2000,6.710029
68.75E,26.25S,0000 16 Nov 2000,2.478354
71.25E,26.25S,0000 16 Nov 2000,5.418248
73.75E,26.25S,0000 16 Nov 2000,7.815274
76.25E,26.25S,0000 16 Nov 2000,6.746643
78.75E,26.25S,0000 16 Nov 2000,5.099709
81.25E,26.25S,0000 16 Nov 2000,4.19711
83.75E,26.25S,0000 16 Nov 2000,4.90843
86.25E,26.25S,0000 16 Nov 2000,5.418193
88.75E,26.25S,0000 16 Nov 2000,6.826048
91.25E,26.25S,0000 16 Nov 2000,6.819244
93.75E,26.25S,0000 16 Nov 2000,3.482868
96.25E,26.25S,0000 16 Nov 2000,1.188236
98.75E,26.25S,0000 16 Nov 2000,-0.394156
101.25E,26.25S,0000 16 Nov 2000,-1.415169
103.75E,26.25S,0000 16 Nov 2000,-3.506493
106.25E,26.25S,0000 16 Nov 2000,-4.116197
108.75E,26.25S,0000 16 Nov 2000,-2.568463
111.25E,26.25S,0000 16 Nov 2000,-2.05119
113.75E,26.25S,0000 16 Nov 2000,-4.090837
116.25E,26.25S,0000 16 Nov 2000,-4.587368
118.75E,26.25S,0000 16 Nov 2000,9.429708
121.25E,26.25S,0000 16 Nov 2000,14.17759
123.75E,26.25S,0000 16 Nov 2000,25.51946
126.25E,26.25S,0000 16 Nov 2000,30.35732
128.75E,26.25S,0000 16 Nov 2000,46.90862
131.25E,26.25S,0000 16 Nov 2000,41.35674
133.75E,26.25S,0000 16 Nov 2000,32.26942
136.25E,26.25S,0000 16 Nov 2000,26.38053
138.75E,26.25S,0000 16 Nov 2000,12.32548
141.25E,26.25S,0000 16 Nov 2000,45.07357
143.75E,26.25S,0000 16 Nov 2000,84.01649
146.25E,26.25S,0000 16 Nov 2000,90.12865
148.75E,26.25S,0000 16 Nov 2000,16.54042
151.25E,26.25S,0000 16 Nov 2000,1.261683
153.75E,26.25S,0000 16 Nov 2000,-23.46485
156.25E,26.25S,0000 16 Nov 2000,16.62032
158.75E,26.25S,0000 16 Nov 2000,8.487217
161.25E,26.25S,0000 16 Nov 2000,3.192294
163.75E,26.25S,0000 16 Nov 2000,17.24179
166.25E,26.25S,0000 16 Nov 2000,20.26553
168.75E,26.25S,0000 16 Nov 2000,18.76122
171.25E,26.25S,0000 16 Nov 2000,23.4464
173.75E,26.25S,0000 16 Nov 2000,26.67483
176.25E,26.25S,0000 16 Nov 2000,22.40949
178.75E,26.25S,0000 16 Nov 2000,32.60382
178.75W,26.25S,0000 16 Nov 2000,39.02394
176.25W,26.25S,0000 16 Nov 2000,43.52583
173.75W,26.25S,0000 16 Nov 2000,59.19648
171.25W,26.25S,0000 16 Nov 2000,51.04182
168.75W,26.25S,0000 16 Nov 2000,38.04505
166.25W,26.25S,0000 16 Nov 2000,32.32399
163.75W,26.25S,0000 16 Nov 2000,48.15973
161.25W,26.25S,0000 16 Nov 2000,52.94155
158.75W,26.25S,0000 16 Nov 2000,56.07239
156.25W,26.25S,0000 16 Nov 2000,42.68793
153.75W,26.25S,0000 16 Nov 2000,18.10658
151.25W,26.25S,0000 16 Nov 2000,-9.34943
148.75W,26.25S,0000 16 Nov 2000,-34.19365
146.25W,26.25S,0000 16 Nov 2000,-62.02762
143.75W,26.25S,0000 16 Nov 2000,-76.62028
141.25W,26.25S,0000 16 Nov 2000,-76.69791
138.75W,26.25S,0000 16 Nov 2000,-84.02251
136.25W,26.25S,0000 16 Nov 2000,-112.2782
133.75W,26.25S,0000 16 Nov 2000,-71.77737
131.25W,26.25S,0000 16 Nov 2000,-58.08656
128.75W,26.25S,0000 16 Nov 2000,-47.92012
126.25W,26.25S,0000 16 Nov 2000,-38.58652
123.75W,26.25S,0000 16 Nov 2000,-38.15956
121.25W,26.25S,0000 16 Nov 2000,-31.37982
118.75W,26.25S,0000 16 Nov 2000,-22.23428
116.25W,26.25S,0000 16 Nov 2000,-10.33076
113.75W,26.25S,0000 16 Nov 2000,6.965089
111.25W,26.25S,0000 16 Nov 2000,9.543153
108.75W,26.25S,0000 16 Nov 2000,9.716937
106.25W,26.25S,0000 16 Nov 2000,12.01216
103.75W,26.25S,0000 16 Nov 2000,9.014483
101.25W,26.25S,0000 16 Nov 2000,1.904612
98.75W,26.25S,0000 16 Nov 2000,-2.377057
96.25W,26.25S,0000 16 Nov 2000,-3.363651
93.75W,26.25S,0000 16 Nov 2000,-3.224824
91.25W,26.25S,0000 16 Nov 2000,-3.280129
88.75W,26.25S,0000 16 Nov 2000,-3.555421
86.25W,26.25S,0000 16 Nov 2000,-4.165823
83.75W,26.25S,0000 16 Nov 2000,-4.471251
81.25W,26.25S,0000 16 Nov 2000,-4.289222
78.75W,26.25S,0000 16 Nov 2000,-3.388161
76.25W,26.25S,0000 16 Nov 2000,-2.910455
73.75W,26.25S,0000 16 Nov 2000,-2.711347
71.25W,26.25S,0000 16 Nov 2000,30.17122
68.75W,26.25S,0000 16 Nov 2000,33.55279
66.25W,26.25S,0000 16 Nov 2000,46.51144
63.75W,26.25S,0000 16 Nov 2000,57.7115
61.25W,26.25S,0000 16 Nov 2000,54.86441
58.75W,26.25S,0000 16 Nov 2000,-9.909468
56.25W,26.25S,0000 16 Nov 2000,-24.00676
53.75W,26.25S,0000 16 Nov 2000,-23.75845
51.25W,26.25S,0000 16 Nov 2000,-21.72989
48.75W,26.25S,0000 16 Nov 2000,-6.759367
46.25W,26.25S,0000 16 Nov 2000,23.37929
43.75W,26.25S,0000 16 Nov 2000,45.84379
41.25W,26.25S,0000 16 Nov 2000,43.10882
38.75W,26.25S,0000 16 Nov 2000,30.90624
36.25W,26.25S,0000 16 Nov 2000,-4.513578
33.75W,26.25S,0000 16 Nov 2000,-31.10935
31.25W,26.25S,0000 16 Nov 2000,-18.01806
28.75W,26.25S,0000 16 Nov 2000,-17.84856
26.25W,26.25S,0000 16 Nov 2000,-26.13331
23.75W,26.25S,0000 16 Nov 2000,-24.88865
21.25W,26.25S,0000 16 Nov 2000,-15.15592
18.75W,26.25S,0000 16 Nov 2000,-7.335348
16.25W,26.25S,0000 16 Nov 2000,-3.202942
13.75W,26.25S,0000 16 Nov 2000,-0.7205862
11.25W,26.25S,0000 16 Nov 2000,2.010195
8.75W,26.25S,0000 16 Nov 2000,3.895491
6.25W,26.25S,0000 16 Nov 2000,5.360107
3.75W,26.25S,0000 16 Nov 2000,6.585588
1.25W,26.25S,0000 16 Nov 2000,5.510427
1.25E,23.75S,0000 16 Nov 2000,1.112217
3.75E,23.75S,0000 16 Nov 2000,1.040052
6.25E,23.75S,0000 16 Nov 2000,0.3603119
8.75E,23.75S,0000 16 Nov 2000,0.8719839
11.25E,23.75S,0000 16 Nov 2000,-1.533654
13.75E,23.75S,0000 16 Nov 2000,-3.694829
16.25E,23.75S,0000 16 Nov 2000,-6.586499
18.75E,23.75S,0000 16 Nov 2000,-11.23516
21.25E,23.75S,0000 16 Nov 2000,-8.224111
23.75E,23.75S,0000 16 Nov 2000,-4.301398
26.25E,23.75S,0000 16 Nov 2000,-15.70439
28.75E,23.75S,0000 16 Nov 2000,-4.524693
31.25E,23.75S,0000 16 Nov 2000,1.646612
33.75E,23.75S,0000 16 Nov 2000,24.91784
36.25E,23.75S,0000 16 Nov 2000,33.70343
38.75E,23.75S,0000 16 Nov 2000,22.02471
41.25E,23.75S,0000 16 Nov 2000,22.4647
43.75E,23.75S,0000 16 Nov 2000,59.00372
46.25E,23.75S,0000 16 Nov 2000,-4.360843
48.75E,23.75S,0000 16 Nov 2000,-77.52193
51.25E,23.75S,0000 16 Nov 2000,-8.031278
53.75E,23.75S,0000 16 Nov 2000,-6.25386
56.25E,23.75S,0000 16 Nov 2000,-8.064341
58.75E,23.75S,0000 16 Nov 2000,-3.319094
61.25E,23.75S,0000 16 Nov 2000,10.65161
63.75E,23.75S,0000 16 Nov 2000,9.035129
66.25E,23.75S,0000 16 Nov 2000,11.1493
68.75E,23.75S,0000 16 Nov 2000,9.701092
71.25E,23.75S,0000 16 Nov 2000,11.24623
73.75E,23.75S,0000 16 Nov 2000,11.43547
76.25E,23.75S,0000 16 Nov 2000,8.900205
78.75E,23.75S,0000 16 Nov 2000,24.63431
81.25E,23.75S,0000 16 Nov 2000,22.27573
83.75E,23.75S,0000 16 Nov 2000,24.12083
86.25E,23.75S,0000 16 Nov 2000,18.14359
88.75E,23.75S,0000 16 Nov 2000,3.413019
91.25E,23.75S,0000 16 Nov 2000,9.102448
93.75E,23.75S,0000 16 Nov 2000,5.870151
96.25E,23.75S,0000 16 Nov 2000,3.932066
98.75E,23.75S,0000 16 Nov 2000,0.09398103
101.25E,23.75S,0000 16 Nov 2000,0.3915444
103.75E,23.75S,0000 16 Nov 2000,1.409963
106.25E,23.75S,0000 16 Nov 2000,0.3654251
108.75E,23.75S,0000 16 Nov 2000,0.2557173
111.25E,23.75S,0000 16 Nov 2000,-2.286983
113.75E,23.75S,0000 16 Nov 2000,-2.94462
116.25E,23.75S,0000 16 Nov 2000,0.550206
118.75E,23.75S,0000 16 Nov 2000,12.11405
